date,sp500_price,dividend,earnings,cpi,date_fraction,gs10,real_price,real_dividend,real_total_return_price,real_earnings,real_tr_scaled_earnings,cape,tr_cape,ecy,monthly_total_bond_returns,real_total_bond_returns,ten_year_annualized_stock_real_return,ten_year_annualized_bonds_real_return,real_10_year_excess_annualized_returns,real_earnings_lag6,nominal_earnings_lag6,cape_lagE,earnings_yield,log_ey,cpi_lag2,infl_ann,exp_infl_10y,real_yield,log_real_yield,yoy_inflation,log_yoy_inflation,sp_ret,sp_vol_12m,log_sp_vol,d_real_yield,ry_vol_12m,log_ry_vol,log_nominal_earnings_growth,nominal_earnings_growth_30y_avg,nominal_earnings_growth_hist_avg,real_dividend_lag6,real_dividend_ttm,dividend_yield,earnings_ttm,payout_ratio,current_payout_ratio,nominal_total_return_price,ten_year_annualized_stock_nominal_return
1882-01-01,5.92,0.32,0.4392,10.18058017,1882.0416666666567,3.62,190.6938197609616,10.30777404113306,370.0120903370838,14.147419871455124,27.45089697230527,15.678764160028743,20.142053775383253,0.0060631781355543,1.0029473239550168,2.3401448572336023,0.0783248136708796,0.0708414890056161,0.0074833246652634,15.725029257486671,0.4608,15.888547342425868,0.06293841585692249,-2.765598556761408,10.18058017,-0.11165168365741031,,,,0.08080756016116153,0.07770850260715341,-0.015088299651201884,0.07656295594993474,-2.56964192299637,,,,0.03668919792135442,,0.017384946721782413,10.067021768573282,111.22668867779537,0.5832736940149407,196.6389696943512,0.5656390940752094,21.84683543527188,11.486851422564898,0.04342274316744188
1882-02-01,5.79,0.32,0.4383,10.27574545,1882.12499999999,3.6208333333333336,184.7790227715304,10.212312139359192,360.1866199215279,13.987676283378544,27.26594050286799,15.15386152836304,19.46212967265171,0.0091749223696453,1.0029480211096595,2.3253057002951274,0.0817909365931333,0.0717326769639954,0.0100582596291378,15.282428604591836,0.4567,15.350397353846366,0.065144893447949,-2.7311413599422263,10.18058017,0.0,,,,0.06999727653075127,0.06765610317221223,-0.022204157311010407,0.07875144829347713,-2.5414586104172265,,,,0.007472562244149775,,0.017299495131457995,10.03881887755102,112.73765200894641,0.6101214862919836,195.8144111356801,0.5757372573095773,21.981210592404246,11.286348948409767,0.045803178112936216
1882-03-01,5.78,0.32,0.4375,10.27574545,1882.2083333333233,3.621666666666667,184.45988801717544,10.212312139359192,361.2234265419123,13.962145503030149,27.341738600707032,15.091670299486749,19.377440588099795,0.0079781280657485,1.0029487182641554,2.332160750586009,0.0858670232554339,0.074452106489965,0.0114149167654689,14.575836730039716,0.4525,15.283625820589952,0.06542950028603878,-2.726782047512525,10.18058017,0.0,,,,0.08080756016116153,0.07770850260715341,-0.0017286089006177425,0.07681446032668454,-2.5663623710482963,,,,-0.021858793812499073,,0.016964808901167763,9.824597132954947,113.94558028518473,0.6177255202202824,194.12408726885678,0.5869729093812716,21.71181686840872,11.31883699949903,0.04698467257320238
1882-04-01,5.78,0.32,0.4367,10.37091074,1882.2916666666565,3.6225,182.7672518373252,10.118602177844991,359.56002879802026,13.808729909577837,27.166066535656643,14.916997168375303,19.14909933690303,0.0074981727357587,1.0029494154185046,2.317574217329899,0.0880008115342212,0.0767837453349049,0.0112170661993162,14.30681103773352,0.4483,15.104774579446868,0.06620423196256793,-2.7150108911554054,10.27574545,0.11165168365740948,,,,0.07999931852835251,0.07696041014366306,0.0,0.07702582890565988,-2.5636144730427386,,,,-0.05088053912882219,,0.016389848324642423,9.893177385004218,115.04623842864137,0.6294685578083761,191.8411730016383,0.5996952407482354,22.06820741691773,11.371057700765464,0.04666949600441406
1882-05-01,5.71,0.32,0.4358,10.46599504,1882.3749999999895,3.6233333333333335,178.91346358788263,10.026673966396224,353.6222275524513,13.655076607985858,26.98924111512404,14.56710320219176,18.698420500259168,0.009991834775673,1.002950112572707,2.303292281025816,0.0901857226711402,0.0776640596763802,0.0125216629947599,14.30847884084783,0.4442,14.748662098087605,0.06780276023339539,-2.6911523734574625,10.27574545,0.0,,,,0.07999931852835251,0.07696041014366306,-0.012184659016367328,0.05424613261903516,-2.9142235772310716,,,,-0.0791764717606708,,0.015586770004597773,10.146715071740356,116.31519216106034,0.6501198391026961,189.41071987407156,0.6140898056793813,22.842672381225476,11.285807556526736,0.04781467192147626
1882-06-01,5.68,0.32,0.435,10.56116033,1882.458333333323,3.6241666666666665,176.3697663701693,9.93632486592503,350.23120774628865,13.507191614616838,26.8222843960626,14.327404890131673,18.390197818723433,0.0127292762531832,1.0029508097267623,2.2892713462933485,0.0910242694594913,0.0785381300822405,0.0124861393772508,14.173189306557958,0.44,14.50104662722452,0.06896053958771378,-2.6742208280094903,10.37091074,0.110622422997528,,,,0.07921618170719391,0.07623501996800609,-0.005267790934858916,0.04867767133908328,-3.0225348480981333,,,,-0.10763066419236544,,0.014559958052956413,10.30777404113306,117.66166795441917,0.6671305993991505,186.6953086367473,0.6302336615396869,23.42675918439332,11.279219227538686,0.04767187547463281
1882-07-01,6.0,0.32,0.4342,10.46599504,1882.5416666666565,3.625,188.0001368699292,10.026673966396224,374.9857710761233,13.604943238153878,27.136470300208792,15.24055976121783,19.557024129217123,0.0090931419186626,1.0029515068806714,2.316903880477162,0.0810885983856928,0.0745920020030304,0.0064965963826624,14.147419871455124,0.4392,15.418027429243182,0.06485914002872459,-2.7355374370757772,10.46599504,0.10951909386653944,,,,0.09999489243100279,0.09530553654900205,0.05480823649499516,0.07707139818004972,-2.5630230376667753,,,,-0.10084212637275132,,0.01360622181803321,10.30777404113306,118.74353315272805,0.6316140782114568,183.92972278803643,0.6455918671153004,23.469430876896766,11.96762227898471,0.04184593522089175
1882-08-01,6.18,0.32,0.4333,10.56116033,1882.6249999999895,3.6258333333333335,191.89527397317715,9.93632486592503,384.4066118782765,13.454404888766613,26.952004033472043,15.525429331463036,19.91362976883269,0.0080445140503407,1.0029522040344336,2.3028032886110448,0.0789184753392193,0.0740609272707002,0.0048575480685191,13.987676283378544,0.4383,15.699999810057433,0.06369426828651292,-2.7536607002560096,10.56116033,0.10862061530712433,,,,0.10999693547962197,0.10435725449126228,0.02955880224154443,0.08099995142782461,-2.5133067239663642,,,,-0.09441790621141159,,0.012720778145660711,10.212312139359192,119.64988172709091,0.623516563226124,181.31487074082708,0.6599010949196739,23.29982235765273,12.379840379705294,0.04017262253649512
1882-09-01,6.24,0.32,0.4325,10.27574545,1882.7083333333228,3.626666666666667,199.14008671750423,10.212312139359192,400.624280411994,13.80257812585266,27.767628409965926,16.081106624462315,20.617194705981767,0.0024137828797115,1.002952901188049,2.3737521789893026,0.0721445329243652,0.0710245455723306,0.0011199873520346,13.962145503030149,0.4375,16.25330621220385,0.06152594351844221,-2.7882963472932727,10.46599504,-0.10862061530712422,,,,0.08911083009043708,0.08536161112355092,0.00966191091173689,0.0811983148727378,-2.5108607848286426,,,,-0.08748745412311579,,0.011906077070304806,10.212312139359192,120.38389764284274,0.6045186563246641,178.81924734650266,0.6732155482657398,23.342427747106722,12.553451949215725,0.03647767974452831
1882-10-01,6.07,0.32,0.4317,10.18058017,1882.791666666656,3.6275,195.5255888427427,10.30777404113306,395.08081141402926,13.905831417366066,28.098251447683097,15.755581030526557,20.192326679272217,0.0049450109153501,1.0029535983415176,2.403016343465269,0.0761543603164078,0.0699318765312233,0.0062224837851845,13.808729909577837,0.4367,15.919659561799751,0.06281541361597734,-2.7675547958785285,10.56116033,0.10862061530712433,,,,0.07766942142857136,0.07480076630010171,-0.027621577309929417,0.08441751732709096,-2.4719803476471602,,,,-0.0804829764206871,,0.011161004058280678,10.118602177844991,120.94736051492326,0.6185756106439796,176.47637927958647,0.6853458859970706,23.17060265135102,12.265098084997629,0.04132254073833308
1882-11-01,5.81,0.32,0.4308,10.08541488,1882.8749999999893,3.6283333333333334,188.91646205634328,10.405037497079148,383.4783916718994,14.007781730442805,28.43416370606786,15.192670313165344,19.46618580570174,0.0035008618493167,1.0029542954948398,2.4328555595556973,0.0765999197106581,0.0660948657828688,0.0105050539277893,13.655076607985858,0.4358,15.346636206409512,0.06516085913226709,-2.7308963103710164,10.27574545,-0.3287621321711921,,,,0.00934772659424965,0.00930430697145079,-0.0437780342075872,0.09392500738126397,-2.3652586089353207,,,,-0.07384569426880092,,0.010480950471664025,10.026673966396224,121.15107294049004,0.6412944198815105,173.95975920351205,0.6964315971417149,23.00751254335985,11.793622595733577,0.04540975590213869
1882-12-01,5.84,0.32,0.43,9.990330579,1882.9583333333223,3.629166666666667,191.69925608124365,10.504068826369515,390.9039753401991,14.114842485434036,28.782313252788633,15.382128332081974,19.704614063292848,0.0031815143101116,1.0029549926480152,2.4632663671671393,0.0724130946224379,0.0636526588614434,0.0087604357609945,13.507191614616838,0.435,15.540435326962289,0.06434826174174307,-2.7434453578651725,10.18058017,-0.11165168365741031,,,,-0.009261155841496671,-0.009304306971450859,0.005150225976315861,0.09050334307140113,-2.40236848894304,,,,-0.06669137449867228,,0.009868471702058181,9.93632486592503,121.09210360697458,0.6316774831700692,171.44001356730186,0.7063234602430645,22.842126128563287,11.908649322140619,0.04364311941672394
1883-01-01,5.81,0.3208,0.4275,9.990330579,1883.041666666656,3.63,190.7144996287715,10.530328998435436,390.68531900696087,14.032779447728023,28.74663922125228,15.270259119098576,19.556713466650187,0.003649444966553,1.0030943156162713,2.470545301172222,0.0708380113508109,0.0596516857243527,0.0111863256264581,13.604943238153878,0.4342,15.429897908198086,0.06480924280572772,-2.7363070499045796,10.08541488,-0.11270030127979827,,,,-0.009347727576512033,-0.009391691773316523,-0.005150225976315905,0.08952266476699258,-2.4132634481405324,,,,-0.05945885193748999,,0.009322587263951502,10.026673966396224,121.05175580479752,0.6347275956491326,169.3199275479691,0.71492917318018,23.09229379639849,11.901988091355403,0.0459538133055426
1883-02-01,5.68,0.3217,0.425,10.08541488,1883.124999999989,3.629166666666667,184.6894155731549,10.46031425878238,380.1284169930121,13.819190425808245,28.442707257399668,14.757590146176224,18.89822218846839,0.0047305375556531,1.0030936238807049,2.4548258166309074,0.0709537107922715,0.0594261275098035,0.0115275832824679,13.454404888766613,0.4333,14.914175408865447,0.0670503043303064,-2.7023121304085773,9.990330579,-0.11367150936363535,,,,-0.018687499908956573,-0.018864317553619465,-0.02262933813075987,0.08963055517310214,-2.41205899957758,,,,-0.0525963914450895,,0.00883884524278712,9.93632486592503,120.94926179317153,0.6548792274739963,167.49190383214386,0.7221200489450751,22.931744440168544,11.690596355074199,0.04632868524207123
1883-03-01,5.75,0.3225,0.4225,9.990330579,1883.2083333333223,3.6283333333333334,188.7449867238272,10.586131864075528,390.2913092806591,13.868653372316,28.67792663844843,15.05125412140164,19.27310523615006,0.0024952795648935,1.0030929321452842,2.485856535682642,0.0671627095305329,0.0610160580277776,0.0061466515027552,13.80257812585266,0.4325,15.209195635383944,0.06574969669490716,-2.7219002209401175,9.990330579,0.0,,,,-0.018687499908956573,-0.018864317553619465,0.012248622076199239,0.09069194695609553,-2.400286713497554,,,,-0.0452054367680468,,0.008419897320222516,10.212312139359192,121.33697679957577,0.6428619848701823,166.7186452279568,0.7277948824120419,23.61228240314264,11.889984827239306,0.04110115135777548
1883-04-01,5.87,0.3233,0.42,9.895165289,1883.2916666666556,3.6275,194.53712255215268,10.714455148400504,404.1147236942795,13.91918082996663,28.91451174643907,15.482067222036676,19.82169282045818,-0.0002753950050816,1.0030922404100109,2.5175264230135626,0.0651664382100778,0.0613416148950816,0.0038248233149962,13.905831417366066,0.4317,15.644684081185181,0.06391947544678345,-2.7501311839598017,10.08541488,0.11367150936363712,,,,-0.018522312656158668,-0.018695998744767277,0.020654779030746064,0.0931192336172987,-2.3738745250876585,,,,-0.03773174859996195,,0.00806488465929802,10.30777404113306,121.7515734557046,0.6258526488848662,166.31766560758936,0.7320423420502173,23.87716942583521,12.193834251092513,0.03887318730337519
1883-05-01,5.77,0.3242,0.4175,9.8,1883.3749999999889,3.626666666666667,193.07994974489793,10.848616933673467,402.9657167735022,13.970689604591836,29.15739805076901,15.335497637337069,19.632642919503553,0.0015315856185122,1.003091548674884,2.5498338701624506,0.0573966028540107,0.0616732354239761,-0.0042766325699654,14.007781730442805,0.4308,15.492916488258345,0.06454562643243268,-2.740382918711003,9.990330579,-0.11367150936363535,,,,-0.02777558790150847,-0.028168624525070355,-0.017182553319997015,0.0940376445594866,-2.364060102843366,,,,-0.030630966178093525,,0.007769496484966785,10.405037497079148,122.0098958810434,0.6319138576648996,166.01696849718434,0.7349242489216559,24.15282613063869,12.04222493767532,0.0310107536809201
1883-06-01,5.82,0.325,0.415,9.514585124,1883.458333333322,3.6258333333333335,200.59521462325404,11.201622809717794,420.5985674828916,14.303610664716564,29.991134966563575,15.903388388583798,20.356448023345443,-0.0007597696898063,1.0030908569399042,2.634442213616405,0.0508843977464186,0.0612618623187921,-0.0103774645723735,14.114842485434036,0.43,16.061394971597483,0.06226109262416943,-2.7764185647463475,9.895165289,-0.11485679872615262,,,,-0.04587306389255452,-0.0469585596687104,0.008628181223338409,0.0940747316087016,-2.363665795456994,,,,-0.02298951822469872,,0.007536473646257199,10.504068826369515,122.20619066627985,0.6092178763875311,165.9586216760604,0.7363654230921354,24.42806703806864,12.203100992951892,0.02509548140624185
1883-07-01,5.73,0.3258,0.4125,9.324254545,1883.5416666666551,3.625,201.5245410162706,11.458411075584808,424.54925639364313,14.50765674855351,30.563100918390532,15.948783127017032,20.410434017234643,-0.0028937843102309,1.0030901652050708,2.696526444490802,0.0428860116945328,0.0619125159568936,-0.0190265042623607,14.032779447728023,0.4275,16.10279923992939,0.062101003999375765,-2.7789931227116282,9.8,-0.1159667704030318,,,,-0.06363418265101706,-0.06574904835784137,-0.015584731016698203,0.07549276303594954,-2.583718481149913,,,,-0.02700060181850597,,0.007276796387123642,10.530328998435436,122.42874562358223,0.6075128369288663,165.8439812523333,0.7382163928958366,24.632348534351898,12.071320082744503,0.01670672728427114
1883-08-01,5.47,0.3267,0.41,9.324254545,1883.6249999999889,3.6241666666666665,192.3803210050611,11.49006414485438,407.30240592993795,14.419731556138036,30.529065161110523,15.196810876629852,19.44808550817629,0.0002171205541035,1.0030894734703844,2.7048591566841207,0.0494305697839381,0.0662360704976778,-0.0168055007137397,13.819190425808245,0.425,15.341149715625582,0.06518416276072579,-2.7305387419979623,9.514585124,-0.3546778582939284,,,,-0.09909661185874641,-0.10435725449126239,-0.04643691429275849,0.07705315017998222,-2.563259833172059,,,,-0.030814438500346698,,0.0069925334402022215,10.46031425878238,122.67674774300542,0.6376782568097392,165.675495394763,0.7404640466032566,24.612504138311486,11.580935871180651,0.018974883614123916
1883-09-01,5.53,0.3275,0.4075,9.229089256,1883.708333333322,3.6233333333333335,196.49600488163273,11.636969547691631,418.0691434459988,14.479588063158284,30.807084259357048,15.49469242579346,19.828736618724495,-0.0020348484115957,1.0030887817358447,2.741192934805083,0.050166423843972,0.060899350444703,-0.0107329266007309,13.868653372316,0.4225,15.637963163681125,0.0639469468966701,-2.7497014941349693,9.324254545,-0.24248252047131005,,,,-0.10909048691848022,-0.11551241325494459,0.010909199100353751,0.07741261714316579,-2.5586054994858936,,,,-0.034887259000440665,,0.006682312755456718,10.586131864075528,123.05056746772175,0.6262242712865649,165.58200326404884,0.7431397437044929,25.055933406095924,11.765747423969525,0.02485520514244599
1883-10-01,5.38,0.3283,0.405,9.229089256,1883.7916666666551,3.6225,191.16609516513273,11.665395732846296,408.7974080872062,14.390756234549956,30.77378257905549,15.04805627022384,19.25930818643971,0.0021206134844089,1.0030880900014516,2.7496598814765356,0.0547190409335933,0.0595508582900521,-0.0048318173564587,13.91918082996663,0.42,15.183488521812778,0.06586101728620457,-2.7202085559612184,9.324254545,0.0,,,,-0.11711836070573123,-0.1245641311972049,-0.02749944136055045,0.07738249178931678,-2.558994728246894,,,,-0.03899174921410129,,0.006346474064504086,10.714455148400504,123.64642043827726,0.6468009943471893,165.69245418443765,0.746240503509245,25.510607496191675,11.50481236544246,0.03064441529102968
1883-11-01,5.46,0.3292,0.4025,9.134004959,1883.8749999999884,3.621666666666667,196.02832963603169,11.819143977322645,421.3012212370356,14.450806351374132,31.057461821960967,15.40821814244887,19.720544543933173,0.002632588189127,1.0030873982672053,2.786863221640819,0.0564246779141841,0.061280485508864,-0.0048558075946798,13.970689604591836,0.4175,15.541321198625168,0.06434459382310836,-2.7435023605421214,9.229089256,-0.1231037914691133,,,,-0.10185696007096012,-0.10742593613869833,0.014760415583120674,0.07146883609556887,-2.6384937830994653,,,,-0.04289887821960937,,0.005987018938342674,10.848616933673467,124.46836340555451,0.6349508952948613,166.00806718104363,0.7497729810311742,25.984711218379562,11.73455220592462,0.0306647591544007
1883-12-01,5.34,0.33,0.4,9.229089256,1883.9583333333217,3.6208333333333336,189.7447859073994,11.725801376299962,409.89679763118016,14.213092577333288,30.70387997237305,14.896403941887169,19.06653927301244,0.0035706001324258,1.003086706533106,2.766666589524873,0.0574753534465029,0.0638441000932859,-0.0063687466467829,14.303610664716564,0.415,15.016525653196064,0.06659330014777178,-2.709151304877955,9.229089256,0.0,,,,-0.09346136449117526,-0.09812162916724759,-0.022223136784710235,0.07238975509976146,-2.625690493750064,,,,-0.047067510857985856,,0.005602565823876525,11.201622809717794,125.73366134934729,0.662646199989436,166.80448623114336,0.7537786554200728,26.99186219209107,11.53575255774733,0.02923940990828333
1884-01-01,5.18,0.3283,0.3925,9.229089256,1884.041666666655,3.62,184.05954887646607,11.665395732846296,399.715263099508,13.94659709150829,30.287305167288984,14.432821721970724,18.478450440666553,0.0042286421889659,1.0037103920018629,2.7752064773616856,0.0613613036366094,0.0667996441471947,-0.0054383405105853,14.50765674855351,0.4125,14.539523271924867,0.06877804597149019,-2.676870684217435,9.134004959,-0.1242733657331405,,,,-0.09433522887459045,-0.09908605120502612,-0.030420596700711854,0.07583921366259087,-2.579139789462133,,,,-0.051269051669455806,,0.005193417496586364,11.458411075584808,127.16539845853586,0.690892698774811,167.70719974154298,0.7582584328789287,27.77796624384196,11.24921296120915,0.03019511742658154
1884-02-01,5.32,0.3267,0.385,9.229089256,1884.124999999988,3.611666666666667,189.03413127853275,11.608543362536963,412.61919840294735,13.68010160568329,29.86059988442382,14.80596022881671,18.960248831644886,0.0025658227261833,1.0037037188195472,2.7855035812788063,0.061427589579871,0.0684025156002177,-0.0069749260203466,14.419731556138036,0.41,14.90628638430763,0.06708579013031274,-2.701783028961619,9.229089256,0.12427336573313927,,,,-0.07619781117154967,-0.07925731161362808,0.02666824708216149,0.08232022320353476,-2.497138476046817,,,,-0.05527316904751033,,0.004761513306985673,11.49006414485438,128.71913773746522,0.6809306703867342,168.67252640891442,0.7631304307697994,28.02454669476678,11.612369261872898,0.028819588557082998
1884-03-01,5.3,0.325,0.3775,9.229089256,1884.2083333333217,3.6033333333333335,188.32347664966608,11.548137719083297,413.16858173415426,13.413606119858292,29.42851690653646,14.73602345401447,18.875642451992512,0.0029697008462466,1.0036970457842034,2.795820303314705,0.0679130971063544,0.0715689221977975,-0.0036558250914431,14.479588063158284,0.4075,14.824293351707498,0.0674568410294456,-2.6962672777583534,9.229089256,0.0,,,,-0.07619781117154967,-0.07925731161362808,-0.003766482795477005,0.08009025989698783,-2.5246010315901577,,,,-0.0595413936910167,,0.004305464321184238,11.636969547691631,130.14379514579764,0.691065168618893,169.34953634622005,0.7684921845887446,28.55698048513284,11.627830593126959,0.03215245021545887
1884-04-01,5.06,0.3233,0.37,9.038839669,1884.2916666666547,3.595,183.57996111945417,11.7295259742924,404.9061194849829,13.423831149050995,29.607759725186497,14.35345368257947,18.395357641018045,0.0043444054785743,1.003690372895923,2.865220590486206,0.0719492383129085,0.0694473760075331,0.0025018623053754,14.390756234549956,0.405,14.429751519909415,0.06930126264615523,-2.669292152950022,9.229089256,0.0,,,,-0.08490732748120722,-0.08872993739393104,-0.046340337258701965,0.08301205517043928,-2.4887694387149444,,,,-0.06384383545489253,,0.003825539674873838,11.665395732846296,131.5014168375109,0.7163168356482212,169.83446116340394,0.7742917187518767,28.80344625394147,11.160395459833754,0.038213738174616374
1884-05-01,4.65,0.3217,0.3625,8.848509091,1884.374999999988,3.586666666666667,172.33373123286992,11.92252931991704,382.29267525728136,13.434618832669964,29.802385974357954,13.465050313804904,17.27291894887987,0.0077210795261653,1.0036837001547976,2.9376523816989404,0.0745216664540817,0.0672808639556319,0.0072408024984498,14.450806351374132,0.4025,13.529504175731539,0.07391253862752366,-2.6048727952238098,9.229089256,0.0,,,,-0.07619781117154967,-0.07925731161362808,-0.08449926370010909,0.11013076208059089,-2.2060868730018326,,,,-0.06794884842361537,,0.0033236208769823056,11.819143977322645,132.91552331775438,0.7712681804477918,170.27748578433525,0.7805818996299861,29.3643328629134,10.315223416965615,0.04292237859755055
1884-06-01,4.46,0.32,0.355,8.848509091,1884.4583333333212,3.5783333333333336,165.29213791367738,11.859525590219004,368.86447376078905,13.156661201649207,29.36028883073545,12.90687648366686,16.575562457475296,0.0133359591392863,1.0036770275609186,2.9484738122321463,0.0773657660777236,0.0673870271988859,0.0099787388788377,14.213092577333288,0.4,12.96119637972519,0.07715337154865348,-2.561959999913923,9.038839669,-0.24995472628312532,,,,-0.08653979948692092,-0.09051547224337583,-0.04171845356729228,0.10835277314505924,-2.2223629570028014,,,,-0.07232066157962601,,0.0027983133599225256,11.725801376299962,134.13725586768484,0.811516249718647,170.3757358762345,0.7873025767303259,29.314503440749906,9.95289657292883,0.04568283958876096
1884-07-01,4.46,0.3183,0.3475,8.753424793,1884.5416666666545,3.57,167.0876279384514,11.924661877311454,375.08885426347297,13.018598813590105,29.224972389362524,13.043931585991665,16.769768530632767,0.0107765828752254,1.0036703551143773,2.991461070356741,0.0737890696962098,0.0663396152621615,0.0074494544340482,13.94659709150829,0.3925,13.087016388267326,0.07641161058654382,-2.5716206233280285,8.848509091,-0.2553819651886401,,,,-0.09709090908163265,-0.10213340514217642,0.0,0.11048729541937138,-2.202854738214648,,,,-0.08541775115435178,,0.002189926708099944,11.665395732846296,135.2723226020957,0.8095891016654134,170.28955352001478,0.7943665351509459,29.720753459481006,10.012089528443838,0.04333793445562839
1884-08-01,4.74,0.3167,0.34,8.753424793,1884.6249999999875,3.5616666666666665,177.57743417673984,11.864720127378376,400.8565895114272,12.737621860778807,28.75342625187453,13.859813341769318,17.83206263060005,0.0071264007069202,1.003663682815266,3.0024407947957856,0.0680225168042654,0.0634010765924453,0.00462144021182,13.68010160568329,0.385,13.895162098138703,0.07196749436510373,-2.6315407290593966,8.848509091,0.0,,,,-0.0700057884100338,-0.07257691695101574,0.06088836967501239,0.1331982552917602,-2.015916619371842,,,,-0.0988458346366326,,0.0014979009454647897,11.608543362536963,136.42055170585027,0.7682313484159997,170.15046469988982,0.801764202915742,30.15206068191419,10.699896882128993,0.040704291807517334
1884-09-01,4.59,0.315,0.3325,8.658259504,1884.708333333321,3.5533333333333337,173.84793119270776,11.93074037597014,394.6820839478109,12.59355928574626,28.59080455613227,13.569154744335718,17.47438810034124,0.0076948439400387,1.0036570106636764,3.046562334172693,0.0703073053317706,0.0608575589756574,0.0094497463561131,13.413606119858292,0.3775,13.59254143519024,0.07356975917771069,-2.609521218419552,8.753424793,-0.1296474219535551,,,,-0.06121988082211882,-0.06317399207453611,-0.0321571116345314,0.13209772086186777,-2.0242133207301145,,,,-0.11261887810814913,,0.0007215963260524501,11.548137719083297,137.38255756085806,0.7902455704725736,169.6954174474321,0.8095831910335242,30.59109329558489,10.420548308465815,0.045532535855068224
1884-10-01,4.44,0.3133,0.325,8.563094215,1884.7916666666545,3.545,170.03553311949636,11.99822804647257,388.296840219747,12.446294654017189,28.422629070139138,13.273251319134149,17.112421679154775,0.0099265400778955,1.0036503386596998,3.0916851994187473,0.0721160216198157,0.0627772943813234,0.0093387272384923,13.423831149050995,0.37,13.285483881822705,0.07527012255595802,-2.586672001719166,8.753424793,0.0,,,,-0.06121988082211882,-0.06317399207453611,-0.03322564762832028,0.1327862656929343,-2.019014468275063,,,,-0.1267517056391439,,-0.00013970976830698462,11.7295259742924,138.39762838674994,0.8139335693409908,169.20006776651647,0.8179525588472482,31.70142155214162,10.13928053122914,0.0455080904346139
1884-11-01,4.35,0.3117,0.3175,8.372844628,1884.8749999999875,3.536666666666667,170.37413518095445,12.208188031242182,391.3933195497333,12.43535354481679,28.567213553342604,13.304437602119725,17.173051638572847,0.008452660831066,1.0036436668034283,3.1734772734469385,0.0717027330720929,0.0604931704216169,0.011209562650476,13.434618832669964,0.3625,13.303705466865887,0.07516702789990298,-2.5880426029553854,8.658259504,-0.13117568870758814,,,,-0.061851146539610435,-0.06384665017774246,-0.02047853134354079,0.12848635773650702,-2.051932545757469,,,,-0.14126006999618074,,-0.0010868262799034528,11.92252931991704,139.4715407729935,0.818619214852423,168.6639969945946,0.8269194567792872,32.889736054943555,9.993071649244465,0.04745583163100564
1884-12-01,4.34,0.31,0.31,8.277679339,1884.9583333333208,3.5283333333333333,171.93669345156545,12.281192389397532,397.33400760600585,12.281192389397532,28.38100054328613,13.432292746944755,17.35797000996374,0.0067139154078263,1.0036369950949544,3.2216575487722565,0.0710733939650909,0.0609069899599195,0.0101664040051714,13.156661201649207,0.355,13.422480731667196,0.07450187636632136,-2.5969309677886696,8.563094215,-0.13262547311841355,,,,-0.07216259617025855,-0.07489877293761013,-0.002301496988279163,0.12947157008815197,-2.044293957942926,,,,-0.15616073075528253,,-0.0021206523097393134,11.859525590219004,140.12944355349472,0.8150060393767499,167.51704753152725,0.8365085561045476,33.40711433864508,10.029444898542481,0.04653122588402603
1885-01-01,4.24,0.3042,0.3067,8.277679339,1885.041666666654,3.52,167.97501848724366,12.05141524146687,390.4996795719532,12.150457115574913,28.24675748224482,13.129817425635956,16.9873791772571,0.0085123158224836,1.0039790233810126,3.233374701474764,0.0721160623069612,0.0610062961172692,0.0111097661896919,13.018598813590105,0.3475,13.110350496428094,0.07627561141652539,-2.573402032462329,8.372844628,-0.26961494177461215,,,,-0.0833325944551856,-0.08701057094106618,-0.023311078868446997,0.12887819364165237,-2.0488875560274975,,,,-0.17147154076988888,,-0.0032421813723893106,11.924661877311454,140.59569435522138,0.8370035950667182,166.02798959656386,0.8468192302807428,34.31557374765886,9.85693382442354,0.047550002920367485
1885-02-01,4.37,0.2983,0.3033,8.372844628,1885.1249999999873,3.5075,171.15746453810826,11.68335736194913,400.16147206098367,11.879189701237582,27.77322070391221,13.384817593597958,17.334064590871225,0.0082929509633673,1.0039692212858526,3.2093437864353462,0.0684175776290887,0.0620002664353511,0.0064173111937375,12.737621860778807,0.34,13.359158812142153,0.07485501250955254,-2.5922022029632243,8.277679339,-0.13717236830964097,,,,-0.10308816944006371,-0.10879771544463135,0.03019973986363241,0.13021564519674328,-2.0385633936252314,,,,-0.18721154208814633,,-0.0044525061139403434,11.864720127378376,140.97035033774537,0.8236295782843773,164.3458799012046,0.8577662574960123,34.89623566875993,10.216940509288444,0.042743618953246854
1885-03-01,4.38,0.2925,0.3,8.18251405,1885.2083333333203,3.495,175.53947310362395,11.722670292878997,412.690428485338,12.023251582439997,28.266467704475204,13.734194093452505,17.80318966917184,0.0042926131988319,1.0039594196907509,3.297030105801086,0.0655622375678031,0.0593441885082008,0.0062180490596022,12.59355928574626,0.3325,13.70289786015106,0.07297726438639425,-2.6176073331050835,8.277679339,0.0,,,,-0.10308816944006371,-0.10879771544463135,0.002285715280855861,0.1309941512371346,-2.0326026038224687,,,,-0.2034010725850085,,-0.005752823541855821,11.93074037597014,141.2641211660239,0.8047427662189306,162.4598511237926,0.869532504116246,35.88192594276734,10.297308319358647,0.042350945894986225
